,index,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other
1895,2999,"USER Waw banyak banget pejuh mu bro,,klu masuk memek istri aku bisa langsung hamil tuh'",0,1,0,0,0,0,0,0,0
1896,4408,USER Pemulihan ekonomi negara kita kini bukannya dgn cara menghukum pada keseluruhan pemimpin2 kerajaan UMNO &amp; BN kini sedangkan penjajah2 komunis itu sentiasa bertepuk tangan olehkerana orang-orang Melayu kini tidak bersatu padu memerintah kera,0,0,0,0,0,0,0,0,0
1897,9160,"halah sok nanyain sedih kenapa\n\npalingan respon lau ""kobisa gitu?"" \n\nBODO AH. AKU CAPEQ JAWABNYA KAK \xf0\x9f\x98\xad'",0,1,0,0,0,0,0,0,0
1898,8469,"Bismillah.. Semoga ngga salah pilihan. ; ; Inget lohh milih gubernur itu sama kaya milih calon pasangan hidup. Harus tau bibit, bebet dan bobotnya. ; ; Jangan nyari yg hanya katanya. Tapi nyari yg udah benr2 kebukti.",0,0,0,0,0,0,0,0,0
1899,9774,"USER USER USER Celengnya tereak2 cebong tolol. Padahal celeng lbh dungu, nih buktinya. \n\n2019 kita ganti presiden yuk\nSetuju bang, tp siapa gantinya? \nTolol masih nanya, kita cari dulu koplak. \nO gitu ya bang. \n\nNah, klo kt roc",1,1,0,1,0,0,0,0,1
1900,6110,"Lengserkan jokowi krn dia bukan saja telah banyak melanggar ketentuan perundang-undangan,tapi juga tak becus kelola negara",1,0,1,0,0,0,0,0,1
1901,4297,"Allah SWT dungu & biadab BERJARAK, vilanya di Mekah, tinggal di Ar'sy, tak pernah masuk ke hati, mengecewakan? Buang",1,1,0,1,1,0,0,0,0
1902,11828,RT USER: Sari konde perempuan tua nan fasik tak patut di komparasikan dengan cadar.\n\nKidung mantra tenggelam oleh indahnya azan. Ib\xe2\x80\xa6',0,0,0,0,0,0,0,0,0
1903,10394,USER Ada kampreters yg teriak ASU antek asing aseng gak ya?',1,1,0,1,0,0,0,0,1
1904,8415,"Menjadi asing, membenci bising. Adakah hubungan yang paling rumit dibanding bersahabat dengan hening?'",0,0,0,0,0,0,0,0,0
1905,3202,"Bahkan etnic uyhgur dipaksa tinggalkan budaya uyghur menjadi etnic han, jelas ini kekonyolan, mana bisa orang dari suku apa dipaksa pindah suku. Bahkan tragisnya banyak warga uyghur jadi korban penjualan organ tubuh; ; Dieksekusi--setelaj sebelumnya dicap",0,0,0,0,0,0,0,0,0
1906,8704,Apa yg benar syahadat Islam Bang Fahri? Tak Tuhan selain Allah hu Barbar benci kafir ? Bersaksi Muhammad BEJAD nabi?,1,1,0,1,1,0,0,0,0
1907,6554,"USER USER USER USER Kitab kalian merasa di hina, laporkan dia ke polisi, kok jadi ke munafik hubungannya. Waspadai cebong kafir yg ngaku-ngaku Islam.",1,1,0,1,1,0,0,0,0
1908,43,"#GubernurZamanNow #GusIpulPuti2 #GanjarYasin1 #DjarotSihar2 #HasanAnton2 #KosterAce1 #NurdinSudirman3 #KarolinGidot2 RT USER: ""Keanekaragaman budaya, suku, agama, itulah sesungguhnya kekayaan kita,â?? tutur Djarot di hadapan peserta Rakercabsuâ?¦",0,0,0,0,0,0,0,0,0
1909,71,USER Iya cocot',1,1,1,0,0,0,0,0,1
1910,579,New post: Festival Pesona Tambora Angkat Eksotisme Alam dan Budaya Dompu dan Bima,0,0,0,0,0,0,0,0,0
1911,5539,"\xe2\x84\xa2Tomohon juga merupakan pusat pembelajaran agama Kristen dan Katolik. Ada tempat khusus untuk berdoa dan meditasi yang disebut Bukit Kasih, sebuah tempat suci yang indah dan tenang.\xc2\xae \n\n#TomohonInternationalFlowerFestival'",0,0,0,0,0,0,0,0,0
1912,12984,Siaaap #Jokowi2Periode; #JokowiSayangiPapua ;,0,0,0,0,0,0,0,0,0
1913,8731,Lengserkan USER presiden lemah,1,0,1,0,0,0,0,0,1
1914,11690,"Dispensasi ini bukan upaya Kristenisasi sebab untuk bisa dibaptis menjadi Katolik, secara teknis seseorang harus mengikuti pelajaran selama minimal 1 tahun dengan 4 tahapan. Pernikahan tak bisa membuat seseorang serta merta di Katolikkan.'",0,0,0,0,0,0,0,0,0
1915,10728,"USER USER pki,itu kan gaya pkiklau ada jambret pasti di pukul sampai mati,di kota padang aja jambret mati di pukul\n.\nUSER pki ini tolol menfitnah nya kok jambret tak di pukul sampai mati, menimal sampai rumah sakit, \n.\nklau menjadi",1,1,1,0,0,1,0,0,0
1916,2768,"USER USER USER USER USER Justru malah universal dia ngomong....""kitab suci"" berarti semua kitab suci dong.....menistakan semua kitab suci,dan Al Qur'an adalah salah satu kitab suci agama Islam...tdk ada keraguan di",0,0,0,0,0,0,0,0,0
1917,2450,RT USER hahaha antek komunis kelojotan menjelang 30/sept... Kecebong adalah anak PKI!!!!,1,1,0,1,0,1,0,0,0
1918,5562,"gue sih ya dibilang sombong biasa aja, karna gua ga ngerasa kalo gua sombong, gak kayak lo dikatain sombong dikit kek setan'",0,1,0,0,0,0,0,0,0
1919,2489,USER AKU NAYEON BUKAN BOLOT\xf0\x9f\x98\xa0',0,0,0,0,0,0,0,0,0
1920,8670,Cecilia Mahmuda Canolly: Islam Perlihatkan Bukti-Bukti Kekuasaan Allah.,0,0,0,0,0,0,0,0,0
1921,1654,SUASANA STQ TINGKAT KABUPATEN NGADA . NTT . CUKUP DALAM MASDJID TANPA MIMBAR TANPA DANA . SWASEMBADA DARI UMAT ISLAM UNTUK BAWA NAMA PEMDA DALAM MTQ KE TINGKAT PROPINSI . NTT. MENYEDIHKAN .; #2019GantiPresiden,1,0,0,1,1,0,0,0,0
1922,4360,"Presiden Indonesia saat ini hanya jadi jongos China komunis, memperkaya antek-antek cina & gerombolannya. Budha teroris disokong olh China rasis",1,1,0,1,1,1,0,0,0
1923,907,"Masalahnya, destinasi 'piknik' gue kejauhan: Gereja Katolik. Why? Krn walaupun gua bacot, gua suka kekhidmatan dan keteraturan *tsah. Dulu gue jg sekolah di SD katolik gt dan ikut bina iman (?), jadi gue mudeng. Ibadahnya jg gakelamaan, jd cocok sama jad",0,0,0,0,0,0,0,0,0
1924,3090,USER USER Dulu mercun kecik\xc2\xb2 lagi...bunyi tak kuat sngt wei....skrg mcm\xc2\xb2 ade....bunyi dh m mcm bom....',0,0,0,0,0,0,0,0,0
1925,825,USER USER USER USER inherit agama bro.. nasib terberanak dlm islam.. ð???ð???.; ; kalau tak ntah. kahkahkah,0,0,0,0,0,0,0,0,0
1926,4243,"Kekuasaan itu cobaan, gunakan secara adil dan amanah. TolakPERPPUOtoriter TolakPERPPUAntiIslam lengserkan jokowi",1,0,1,0,0,0,0,0,1
1927,7070,USER Aku suka memek kok..',0,1,0,0,0,0,0,0,0
1928,11234,Pengusaha Media Sosial Harus Dipastikan Kenetralannya dalam Pilkada dan Pilpres,0,0,0,0,0,0,0,0,0
1929,2148,"Pilkada ' curang' di jawa barat ? Jawa barat bukan kantong komunis tapi perlu dicatat bahwa ajaran ' marhaen' lahir dan bermula dari daerah ini bahkan kuburan nya pak marhaen juga berada di daerah ini !.""",0,0,0,0,0,0,0,0,0
1930,9552,"Daripada bacot ini itu dan menyakiti orang lain, mending bercermin.'",0,1,0,0,0,0,0,0,0
1931,3165,Jayalah korupsi keinginan USER utk bubarkan USER semacam akan terwujud URL,1,0,0,1,0,0,0,0,1
1932,4879,USER OHH SI KUNYUK ITU',0,1,0,0,0,0,0,0,0
1933,12991,Dimana akan ditemui Alim Ulama yg memiliki Silsilah Ilmu Pengetahuan yg tidak terputus s/d Rasulullah SAW? Cek Alywafa dot com USER,0,0,0,0,0,0,0,0,0
1934,7541,USER Tolol luh.',1,1,1,0,0,0,0,0,1
1935,7114,USER USER Ada Cebong dungu marah marah. Biasa ajaran nabi nya. Rendah hati dgn agama dgn umat paulus dan rajin ngaji kitab kuning.',1,1,0,1,1,0,0,0,0
1936,13035,USER Biasanya ada yg teriak aseng asong lalu demo berjilid jilid',1,0,0,1,0,0,0,0,1
1937,4033,USER tai apa yg terakir',0,1,0,0,0,0,0,0,0
1938,732,USER bani koplak mana nich kok gak dukung siwanbango bego',1,1,0,1,0,0,0,0,1
1939,4880,"USER HRS presiden dan ahok wakilnya , mungkin mereka bisa jadi sahabat baik ð???",0,0,0,0,0,0,0,0,0
1940,10956,USER Boleh baca dengan lebih lanjut di,0,0,0,0,0,0,0,0,0
1941,847,RT USER Ahok Taik. \ MENFITNAH\ . Emang lu tukang caci maki perempuannn!! Asuuu AhokPastiTumbang DebatFinalPilkadaJKT,1,1,1,0,0,0,0,0,1
1942,8138,"Namanya Arisha, atau kalian bisa memanggilnya Risha. Jangan tanya mengapa nama tengahnya agak asing, karena ibunya bilang itu adalah nama sebuah kota di Inggris. Arisha adalah anak tunggal, sehingga sejak kecil ia sudah terbiasa untuk hidup mandiri. \xe2",0,0,0,0,0,0,0,0,0
1943,11159,Dulu orang bikin karya dulu baru terkenal.\nSekarang kebalikannya. Sulit. Silit.',0,1,0,0,0,0,0,0,0
1944,2052,Budaya turun padang kekal relevan â?? Institut SosialÂ Malaysia,0,0,0,0,0,0,0,0,0
1945,8566,"Kerana agama, 2 parti politik bersatu.; ; Kerana politik, 1 bangsa berpecah. ; ; Aku,terkesima.; ; #PRU14; #KitaMestiMenang; #HebatkanNegaraku",0,0,0,0,0,0,0,0,0
1946,10756,USER Kebijakan dlm pengembalian brng yg cacat/rusak kpd konsumen dlm waktu 7 hr tnpa krumitan #HausMiniQuiz #HausID USER USER USER',0,0,0,0,0,0,0,0,0
1947,6003,USER Emang Bangke! \xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1
1948,15,"USER USER USER USER USER USER Lawan bicara gw gak intelek kyk loe, yg otak gak punya. Ttg kencing onta, gw mengakui hadis nabi dan itu sahih. Kafir kyk loe pasti menolak, makanya loe ahlunnar.'",1,1,1,0,1,0,0,0,0
1949,914,Siapa yg bisa masukin ke google web/blogger/forum/situs dewasa aku kasih bonus\n\n#jablay #abg #lonte #bispak #bugil #naked #toge #puting #jilboob #binal #bisyar #ayamkampus #tantegirang #ngewe #ngentot #porn #naked #bigtits #PascolMania #cocktribute #c,0,1,0,0,0,0,0,0,0
1950,11713,"USER USER dasar mentri ke cebong,,, 2019ganti presiden dan ganti mentri agama sontoloyo munafikun'",1,1,1,0,0,0,0,0,1
1951,6852,RT USER: Ketika memek becek aku harus apa???',0,1,0,0,0,0,0,0,0
1952,2276,Penghina Iriana Jokowi Langsung Ditangkap Penghina Wapres JK Masih AMAN. ADA APA? URL,1,0,1,0,0,0,0,0,1
1953,2728,"USER Istilah 'cebong' dan 'kampret' kurang berbau Arab. Pakailah istilah 'onta dungu' atau 'keledai liar'.""",1,1,0,1,0,0,0,0,1
1954,5619,RT USER: Posisi begini .. mantep ... yo #coli #kontol #gay URL,0,1,0,0,0,0,0,0,0
1955,5696,Gw ngebacanya bajingan coba',0,1,0,0,0,0,0,0,0
1956,8779,"Baru mau 1 periode udh blangsak, apalagi nambah.; #2019GantiPresiden ; #2019PresidenBaru",1,1,1,0,0,0,0,0,1
1957,2792,USER Ngancem pembunuhan itu gak bakalan pernah lucu. Mana yg diancem Presiden pula... Bloon banget sih. Tuntut pidana seberat2nya pak... USER',1,1,1,0,0,0,0,0,1
1958,521,"Video call dengan Pak Gubernur USER yang sedang dinas ke Istanbul, Turkey. Dalam video call ini saya melaporkan yang pertama ialah tempat hiburan malam Karaoke Sense &amp; Diskotik Exotic telah ditutup secara hormat tanpa harus keras, dibantu ole",0,0,0,0,0,0,0,0,0
1959,2011,"USER USER USER USER USER USER USER USER Nanti bisa2 kamvret bilang, pak Jokowi antek china karena kasih banyak medali emas utk china ! \n\xf0\x9f\x98\x82'",1,1,1,0,0,1,0,0,0
1960,7655,RT USER USER USER Komunis itu sadah BANKRUT bro seiring perestroika Cecep Gorbachev,1,0,0,1,0,1,0,0,0
1961,1703,Mabuk-ksbb-mrebesmili. Cupu!',1,1,1,0,0,0,0,0,1
1962,10354,RT USER USER siapa yg salah coba kl begini? ya saracen plus buni yani la wong y tegas gubernur sm Direktur RS kan cuma Ahok.,1,0,1,0,0,0,0,0,1
1963,3638,RT USER: Semua lelaki yang udah pd ngentotin mami gak pernah bosen dengan jepitan pepek mami... mereka blg lbh puas dengan mami\xe2\x80\xa6',0,1,0,0,0,0,0,0,0
1964,5228,Calon Gubernur Bali nomor urut 2 Ida BagusÂ RaiÂ DharmawijayaÂ Mantramengisi jadwal kampanyenya dengan menggelar simakrama di sejumlah titik di Tabanan pada Senin (16/4/2018). #mantrakerta,0,0,0,0,0,0,0,0,0
1965,7550,USER Wah ternyata bapak ini... berfikirnya tentang agama dan membela agama tebang pilih. Allah akan meminta kesaksian dirimu sebagai seorang yang mengaku ulama/ustad. Apa kitab suci mu ? Nanti bapak boleh jawab gak da krn itu fiksi semua,0,0,0,0,0,0,0,0,0
1966,8132,USER Mau dibucinin lah asw udh dibucinin kok gak mempan wagelaseh gue harus ngapain lage',0,1,0,0,0,0,0,0,0
1967,12538,"USER USER USER USER tengok cara balas, Ni ke cara #KitaOK pertahankan #ASSTAG diorang\ncomeonla\n\nMaki hamun bukan MATLAMAT KEMPEN #KitaOK\n\nSebab tu PAKCIK nak HAPUSKAN #BANGSAANJING Ni!!!\n\nIni adalah ANJING &gt;&gt;&gt; \xf0\x9f\x90\xbc\xf0\x9",1,1,0,1,0,0,0,0,1
1968,2831,USER Gabisa jadi keluarga belo. Krna ku sipit \xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0
1969,2111,Ini jaman edan siapepun yg gak dukung wowo di Cap PKI/Komunis/anti Islam/antek cina. Dan klo yg gak mau nonton film G30S PKI juga di Cap PKI,1,0,0,1,0,0,0,0,1
1970,2105,"USER mau dismain zaman wali songo dng zaman skrng. dlu zaman wali songo, nusantara itu isi nya hnya hindu, budha dn ateis. mrk anti ajaran islam atau yg brunsur islam. utk mndkti msyrakt pda zaman itu satu\xc2\xb2nya cara dng ""menikahi"" adatnya. k",0,0,0,0,0,0,0,0,0
1971,4865,"Jd selama bininya om gue hamil, kunti ini udh sering ngeliatin. Digambarin kalo ngeliat perut buntingnya, kunti itu ngiler dan gak sabar mau ngambil anaknya kalo melahirkan.'",0,0,0,0,0,0,0,0,0
1972,7002,"FPI RENOVASI MASJID ITU SANGAT TEPAT, AHOK KAFIR KRISTEN NGAPAIN NGURUSI MASJID2 APA HUBUNGANNYA.....",1,1,0,1,1,0,0,0,0
1973,12535,Nah loh. Masih menyebut Jokowi Antek Asing?. Ckckc',0,0,0,0,0,0,0,0,0
1974,839,"USER Ahok simulut jamban, tokoh yg punya nilai bahasa indonesia dan norma etika 0, tai kucing'",1,1,1,0,0,0,0,0,1
1975,1501,"USER Soal produk asing yg trlewat, tlg buka lg sjrah,Islam lbh dlu msk ke Cina ktimbang nusantara,bju koko(taqwa)itu asli dari Cina,bkn bdya kita,dan jubah yg kau pake bdaya impor dari arab,jd tlg lbh baik anda telanjang sj biar ucapan bs sesu",0,0,0,0,0,0,0,0,0
1976,9753,USER Trus yang ngaku ustad sering bilang JANCUK MATAMU PICEK.\napa gak di bilangin ?',1,1,1,0,0,0,1,0,0
1977,4445,"#PDIPerjuanganMenang Mereka, kaum sipit mau menguasai tambang Indonesia, kalian ketawa saja. Dasar tidak punya nasionalisme Indonesia. Lebih baik tidak usah ikut Pemilu bagi kalian yang dukung 2 periode. Dan hasilnya Tambang Indonesia dikuasai sipit dan",1,1,0,1,0,1,0,0,0
1978,3527,Mending jokowi yg mundur URL,1,0,1,0,0,0,0,0,1
1979,11439,sumpah goblok bgt alamatnya belum gue ganti kampang',0,1,0,0,0,0,0,0,0
1980,6789,USER USER Saya kirain ada orang yg bisa spi ke bulan naik Onta.\nSetau saya USA &amp; Yahudi kebanyakan pake Otak bukan pake Onta...\xf0\x9f\x98\x82',1,1,1,0,0,0,0,0,1
1981,9508,yeah sex is cool but have u ever :\n-numpuk piring di tengah meja setelah makan \n-bawa lagi sampah keluar abis nonton bioskop\n-ngga cancel ojol sembarangan\n-ngga manggil orang main hp dgn sebutan Autis\n=belajar diem drpd ngomong tapi menjatuhkan / ju,0,0,0,0,0,0,0,0,0
1982,2129,Mang yang ono bisa seperti itu...; Jauh kayaknya.. 3 lap ketibggalan.; USER USER USER USER USER USER USER USER USER USER ; LANCAR GITU NGOMONGNYA..; Yang Ono kayaknya ga mungkin dech.....,0,0,0,0,0,0,0,0,0
1983,2914,USER USER USER USER USER USER Matamu lah picek...buktikn bukan hoax dan buktikn kalau km kgk mlorot otak.',1,1,1,0,0,0,1,0,0
1984,11672,Bukan relawan tp team pemenang anies sandi si asma dewi penyebar kebencian,1,0,1,0,0,0,0,0,1
1985,427,"Berhasil Penjarakan Ahok, Alumni 212 Pendukung Rizieq Akan Lengserkan Jokowi Usai Lebaran",1,0,1,0,0,0,0,0,1
1986,4965,USER karena anda cupu',1,1,1,0,0,0,0,0,1
1987,6249,Hikayat Misa Melayu; ; hikayat yang menceritakan salah silah kesultanan perak serta budaya di negeri perak.; ; Hikayat dikarang oleh pengarang ; RAJA CHULAN IBN RAJA HAMID,0,0,0,0,0,0,0,0,0
1988,1453,di masa rezim jokowi aku bisa twoshoot sama yona 2 kali',0,0,0,0,0,0,0,0,0
1989,9620,"Ilmu mengajarkan mana yang baik dan mana yang buruk. Dan akhlak mengajarkan mana yang pantas dan mana yang tidak pantas. Jadi, bekalilah anak-anak kita dengan ilmu pengetahuan dan akhlak yang baik (TGB Zainul Majdi); ; #TGBuntukINDONESIA; #TGBPresiden2019",0,0,0,0,0,0,0,0,0
1990,6229,"USER Aku kristen, tapi untuk mendapatkan kulit mulus, aku tidak akan nekat raub pake anggur perjamuan. \xf0\x9f\x98\x91\n\nSepertinya pedih.'",0,0,0,0,0,0,0,0,0
1991,4820,SBY Yg ada korupsi berjemaah,1,0,1,0,0,0,0,0,1
1992,6011,RT USER: USER Terus PM malaysia itu nyindir jokowi lalu diartikan nyerang jokowi? Hehehe,1,0,1,0,0,0,0,0,1
1993,2933,"USER USER Waketum USER , CUCI CONGOR USER dahulu..., agar yang keluar dari congornya GAK ASAL, jadi kalian gak perlu repot ""cuci tangan"".\nKetua kalian USER yang ""LEMPAR BATU"", kalian mau ""SEMBUNYI TANGAN""?'",1,1,0,1,0,0,0,0,1
1994,6054,"Hari ini Sabtu (21/4/2018) pagi, Masyarakat Adat Baduy kembali melanjutkan perjalanan menuju Kantor Gubernur Banten di Kawasan Pusat Pemerintahan Prov Banten (KP3B) di Curug, Kota Serang. #SebaBaduy2018",0,0,0,0,0,0,0,0,0
1995,1636,Banyak modus yg di gunakan sindikat Cina untuk menipu uang rakyat Indonesia.. usir cina dari Indonesia,1,0,0,1,0,1,0,0,0
1996,12587,USER Si brengsek ahok ini ternyata pengecut.....takut dimasukkin lapas.',1,1,1,0,0,0,0,0,1
1997,8816,Ajak Ulama Turut Menyejukkan Suasana Jelang PilkadaÂ Serentak,0,0,0,0,0,0,0,0,0
1998,7322,USER USER USER USER USER USER Begitulah kaum bani kampret sumbu pendek hidup di bumi datar',1,1,0,1,0,0,0,0,1
1999,3944,Tahukah Anda apa persamaan antara malin kundang dengan Ahok? mereka berdua sama-sam DURHAKA!!!!!!! #ASBAK #iklanahokjahat #kampanyeahokjahat,1,1,1,0,0,0,0,0,1
2000,7034,china bantu palestine? yang dimaksud mungkin palestina timur. pun atas tujuan counter srael.',0,0,0,0,0,0,0,0,0
2001,13114,"Ngomongnya gini ?nyatanya minta 2 periode.,; Gak ngurus copras capres tp ngotot 2 periode.; Cukup 1 periode saja..........; #2019GantiPresiden",1,0,1,0,0,0,0,0,1
2002,6135,USER Anggaran buat gaji dan tunjangan anggota DPR saja yg paling pantas dipotong.',0,0,0,0,0,0,0,0,0
2003,10701,RT USER: USER USER USER USER USER USER USER USER USER USER\xe2\x80\xa6',0,0,0,0,0,0,0,0,0
2004,6896,USER GILA MENTANG MENTANG DAH BUKAN ANAK SMA',0,1,0,0,0,0,0,0,0
2005,3699,"USER Politisi TAI BABI pagi2 dah berkoar,,, ucapan lo gk dibutuhkan untuk NKRI,, karna lo adalah PENJILAT BANGSA. Kutu Loncat URL",1,1,1,0,0,0,0,0,1
2006,1202,USER Anjir kata kata guhe',0,1,0,0,0,0,0,0,0
2007,7803,"USER SMA gw dlu Katolik, tp berasa SMA negeri. Jumlah Katolik, Kristen, Budha, Hindu, dan Islam hampir merata. haha'",0,0,0,0,0,0,0,0,0
2008,4202,Selamat memakai mbak,0,0,0,0,0,0,0,0,0
2009,10836,"USER USER USER Semua daerah bukannya udh menyuarakan #2019GantiPresiden , hanya kampung cebong yg belum \xf0\x9f\x98\x84'",1,1,0,1,0,0,0,0,1
2010,7306,USER Bang Mardani lagi2 ngeles....sangking tdk mau mengakui hasil kerja nyata JOKOWI.....knp itu diambil alih Jokowi karena proyeknya MANGKRAK ditangan gubernur AHER....Alhamdulillah ditangan pak Jokowi hanya butuh kurang lebih 2thn...# lanjut p,0,0,0,0,0,0,0,0,0
2011,3447,USER USER Lebay bener duda ini ya?,1,0,1,0,0,0,0,0,1
2012,10029,USER Pernyataan anda sllu menyudutkan pemerintah..sungguh naif &amp; munafik skli anda..anda ini hidup dmn ? Anda manusia tdk tau terimakasih &amp; balas budi..itulah knp anda saya katakan TOLOL...',1,1,1,0,0,0,0,0,1
2013,6864,USER Alay bat tai tentara macam apa lo!? Ew banget sih emg tentara ina w malu',1,1,0,1,0,0,0,0,1
2014,10572,"Bani: (makan pisang) ""kak han aku belom pernah lho liat orang kepleset karna kulit pisang"" trus dia naroh kulit pisang di lantai trus jalan sambil pura-pura ga liat.\n""Licin juga ternyata kak han""\nYha terserah\xf0\x9f\x98\xad'",0,0,0,0,0,0,0,0,0
2015,9269,USER u mau w eue?',0,1,0,0,0,0,0,0,0
2016,4683,USER USER Gw mah tetep anti cina...gara gara gw ngga bisa sipit dan putih kayak mereka...wkwkwk',0,0,0,0,0,0,0,0,0
2017,11648,"35 Kreasi Kreatif Kertas dan Koran Bekas ï¿½ï¿½ï¿½ Lynde Sitepu | | Rp70.000,00 #bukugpu",0,0,0,0,0,0,0,0,0
2018,2558,"Siapa tahu, dengan semakin tingginya tingkat fitur pengamanan paspor Indonesia, Negara-Negara asing akan lebih berminat untuk memberikan fasilitas USER untuk para WNI, khususnya pemegang paspor biasa.'",0,0,0,0,0,0,0,0,0
2019,5714,aku memang noob so jangan tanya kenapa aku banyak tanya \xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0
2020,8523,"USER USER Doeloe rezim Orba dollar melambung tinggi hingga Rp 15.000, Pak Harto lengser keprabon. Kondisi yg sama sprt rezim skrg ini, berani gak Jokowi lengser keprabon?'",0,0,0,0,0,0,0,0,0
2021,12112,"Tapi di agama saya yang pakai pakaian ketat dan memperlihatkan lekuk tubuh emang disamakan dengan orang yang telanjang.\n\nYa udah sih. Agamaku adalah agamaku, dan agamamu adalah agamamu. Yang ngelakuin bom bundir 1 orang tapi kenapa yang kena semua pere",0,0,0,0,0,0,0,0,0
2022,10949,USER USER Congor rusak.... \nMakin muak orang melihat orang ini',1,1,1,0,0,0,1,0,0
2023,9715,Anies Disebut Super Gubernur Saat Isi Kuliah Umum di Maroko Jauh banget sama gabener yg di kandangin di Mako...; Anies Emang Top.,0,0,0,0,0,0,0,0,0
2024,8952,"USER Dengan dibukanya bandara ini, berarti ada lapangan pekerjaan yg cukup besar. Ekonomi tumbuh, masyarakat sekitar dpt menikmati manfaatnya.ð???ð???ð???",0,0,0,0,0,0,0,0,0
2025,10103,USER Ah. Kaga weekend ini? Tai emang',0,1,0,0,0,0,0,0,0
2026,8427,"USER Pendungaun Islam ke dirimu sangat mendalam, tidak ada kitab dari Tuhan, isi Quran OCEHAN Muhammad.",1,1,0,1,1,0,0,0,0
2027,2474,USER USER USER Kak USER paham Kristen dan Budha?\n\nMendalami kedua agama tadi?\nKok yakin betul dgn kesimpulan tdk ada kristen nusantara dan tidak ada Budha nusantara\n\xf0\x9f\x98\x8a',0,0,0,0,0,0,0,0,0
2028,11491,RT USER: Sebisa mungkin pembangunan Pulau C dan D dilanjutkan Djarot sebelum Oktober nanti Anies-Sandi kuasai Balai Kota.,1,0,1,0,0,0,0,0,1
2029,1727,USER pantat balita mulai bopeng y',0,1,0,0,0,0,0,0,0
2030,1257,USER tambah sipit ga punya mata baru tau',0,0,0,0,0,0,0,0,0
2031,2730,USER Polisi terkutuk...',1,1,0,1,0,0,0,0,1
2032,2767,"USER USER Dikasih bukti, terpojok, mlipirnya kemana-mana. Itu namanya cacat logika.'",1,1,1,0,0,0,0,0,1
2033,4250,Download Aplikasi,0,0,0,0,0,0,0,0,0
2034,9096,Belum cukuran bulu memek ni',0,1,0,0,0,0,0,0,0
2035,10405,"USER USER USER USER Pak USER Presidennya, Pak USER Mentri Keuangannya...\nKarena jadi seorang Presiden itu tak hanya soal otak ekonomi saja yang harus diperhatikan tapi byk faktor...kalau saya jelaskan dsni nanti ada yg",0,0,0,0,0,0,0,0,0
2036,7007,USER : Si AHOAK USER CINA ANJING KAFIR PENISTA AGAMA ISLAM....!!!,1,1,1,0,1,1,0,0,0
2037,8482,USER ga asing dengan corak kayu coklat nya hahahaha',0,0,0,0,0,0,0,0,0
2038,2507,"Agar dapat bekerja BERSIH, jajaran KemenAg harus tahu, Allah SWT menjanjikan rampasan, bukan Tuhan dan harus DIBUANG",1,0,0,1,1,0,0,0,0
2039,7117,USER mana peran rezim jkw????\n\nya namanya juya mereka saingan im :((',0,0,0,0,0,0,0,0,0
